date,season,temperature_c,rainfall_mm,humidity_percent,wind_speed_kmh,condition,is_extreme_heat,is_heavy_rain,is_storm
2021-12-18,winter,23.8,0.0,63.9,4.4,Pleasant,False,False,False
2021-12-19,winter,25.2,0.0,65.4,10.0,Pleasant,False,False,False
2021-12-20,winter,26.0,0.0,59.9,5.7,Pleasant,False,False,False
2021-12-21,winter,22.4,0.0,67.3,2.2,Pleasant,False,False,False
2021-12-22,winter,24.8,0.0,67.7,16.3,Pleasant,False,False,False
2021-12-23,winter,24.9,0.0,64.9,2.2,Pleasant,False,False,False
2021-12-24,winter,18.3,0.0,64.3,9.5,Cool,False,False,False
2021-12-25,winter,24.8,0.0,57.7,8.9,Pleasant,False,False,False
2021-12-26,winter,21.7,0.0,51.0,9.5,Pleasant,False,False,False
2021-12-27,winter,20.4,0.0,60.0,11.3,Pleasant,False,False,False
2021-12-28,winter,22.2,4.2,83.8,4.9,Pleasant,False,False,False
2021-12-29,winter,24.6,0.0,57.9,7.8,Pleasant,False,False,False
2021-12-30,winter,22.6,0.0,64.1,13.0,Pleasant,False,False,False
2021-12-31,winter,20.4,0.0,62.8,10.0,Pleasant,False,False,False
2022-01-01,winter,20.0,0.0,66.3,12.2,Pleasant,False,False,False
2022-01-02,winter,22.8,0.0,58.4,8.5,Pleasant,False,False,False
2022-01-03,winter,28.6,0.0,61.2,2.6,Pleasant,False,False,False
2022-01-04,winter,21.3,0.0,61.4,6.8,Pleasant,False,False,False
2022-01-05,winter,22.8,0.0,64.6,9.8,Pleasant,False,False,False
2022-01-06,winter,26.3,0.0,72.3,6.8,Pleasant,False,False,False
2022-01-07,winter,23.5,0.0,65.8,3.2,Pleasant,False,False,False
2022-01-08,winter,24.7,0.0,48.6,7.8,Pleasant,False,False,False
2022-01-09,winter,23.4,0.0,57.8,17.8,Pleasant,False,False,False
2022-01-10,winter,24.3,0.0,53.2,18.6,Pleasant,False,False,False
2022-01-11,winter,21.4,0.0,57.5,5.3,Pleasant,False,False,False
2022-01-12,winter,21.4,0.0,59.9,10.5,Pleasant,False,False,False
2022-01-13,winter,21.0,0.0,63.8,12.0,Pleasant,False,False,False
2022-01-14,winter,21.8,2.74,88.7,2.4,Pleasant,False,False,False
2022-01-15,winter,23.5,0.0,71.1,3.9,Pleasant,False,False,False
2022-01-16,winter,21.8,0.0,56.9,9.5,Pleasant,False,False,False
2022-01-17,winter,20.4,0.0,57.0,8.9,Pleasant,False,False,False
2022-01-18,winter,27.4,0.0,56.6,27.1,Pleasant,False,False,False
2022-01-19,winter,22.4,0.0,63.4,29.3,Pleasant,False,False,False
2022-01-20,winter,26.0,0.0,56.9,1.1,Pleasant,False,False,False
2022-01-21,winter,19.5,0.0,58.7,5.2,Cool,False,False,False
2022-01-22,winter,24.1,0.0,60.2,5.3,Pleasant,False,False,False
2022-01-23,winter,21.5,0.0,71.9,14.1,Pleasant,False,False,False
2022-01-24,winter,18.5,0.0,62.9,5.3,Cool,False,False,False
2022-01-25,winter,22.4,0.0,68.9,4.2,Pleasant,False,False,False
2022-01-26,winter,23.0,0.0,74.3,5.0,Pleasant,False,False,False
2022-01-27,winter,26.7,0.0,63.5,8.8,Pleasant,False,False,False
2022-01-28,winter,28.4,0.0,61.5,2.8,Pleasant,False,False,False
2022-01-29,winter,21.7,0.0,63.4,11.9,Pleasant,False,False,False
2022-01-30,winter,24.7,0.0,60.7,11.0,Pleasant,False,False,False
2022-01-31,winter,27.0,0.0,57.7,10.8,Pleasant,False,False,False
2022-02-01,winter,21.1,0.0,59.6,16.6,Pleasant,False,False,False
2022-02-02,winter,19.8,0.0,66.1,15.3,Cool,False,False,False
2022-02-03,winter,17.2,0.0,66.7,4.5,Cool,False,False,False
2022-02-04,winter,18.8,7.37,84.0,5.7,Rainy,False,False,False
2022-02-05,winter,24.8,0.0,57.7,4.1,Pleasant,False,False,False
2022-02-06,winter,22.2,0.0,68.9,15.8,Pleasant,False,False,False
2022-02-07,winter,17.9,0.0,62.2,4.7,Cool,False,False,False
2022-02-08,winter,24.1,0.0,63.3,5.9,Pleasant,False,False,False
2022-02-09,winter,25.9,0.0,58.8,4.6,Pleasant,False,False,False
2022-02-10,winter,22.5,0.54,86.1,12.2,Pleasant,False,False,False
2022-02-11,winter,25.4,0.0,65.0,1.9,Pleasant,False,False,False
2022-02-12,winter,25.4,0.0,74.2,15.4,Pleasant,False,False,False
2022-02-13,winter,22.0,0.0,66.1,7.3,Pleasant,False,False,False
2022-02-14,winter,19.2,0.0,60.8,6.5,Cool,False,False,False
2022-02-15,winter,23.8,0.0,59.7,1.6,Pleasant,False,False,False
2022-02-16,winter,20.3,0.0,75.2,2.1,Pleasant,False,False,False
2022-02-17,winter,29.2,0.0,62.3,6.3,Pleasant,False,False,False
2022-02-18,winter,25.6,0.0,57.8,8.1,Pleasant,False,False,False
2022-02-19,winter,24.2,0.0,54.9,10.0,Pleasant,False,False,False
2022-02-20,winter,23.4,0.0,64.6,1.8,Pleasant,False,False,False
2022-02-21,winter,24.5,0.0,59.3,10.9,Pleasant,False,False,False
2022-02-22,winter,23.2,0.0,60.6,1.0,Pleasant,False,False,False
2022-02-23,winter,26.1,0.0,55.2,12.7,Pleasant,False,False,False
2022-02-24,winter,22.6,0.0,64.5,2.5,Pleasant,False,False,False
2022-02-25,winter,25.5,0.0,64.1,13.9,Pleasant,False,False,False
2022-02-26,winter,22.7,0.0,64.3,14.1,Pleasant,False,False,False
2022-02-27,winter,24.5,0.0,62.1,2.4,Pleasant,False,False,False
2022-02-28,winter,26.2,0.0,66.8,5.5,Pleasant,False,False,False
2022-03-01,summer,34.4,0.0,52.4,10.4,Hot,False,False,False
2022-03-02,summer,38.2,0.0,63.0,3.4,Very Hot,True,False,False
2022-03-03,summer,32.1,0.0,68.0,6.1,Hot,False,False,False
2022-03-04,summer,30.9,0.0,56.7,25.0,Hot,False,False,False
2022-03-05,summer,34.4,0.0,70.5,6.3,Hot,False,False,False
2022-03-06,summer,31.5,0.45,78.8,20.6,Hot,False,False,False
2022-03-07,summer,35.2,0.0,66.4,2.7,Very Hot,False,False,False
2022-03-08,summer,30.3,0.0,67.3,17.3,Hot,False,False,False
2022-03-09,summer,32.2,0.0,63.5,13.1,Hot,False,False,False
2022-03-10,summer,29.7,0.0,65.2,17.6,Pleasant,False,False,False
2022-03-11,summer,37.7,0.0,70.8,18.7,Very Hot,True,False,False
2022-03-12,summer,32.9,0.0,62.5,3.1,Hot,False,False,False
2022-03-13,summer,29.2,0.0,60.6,24.8,Pleasant,False,False,False
2022-03-14,summer,32.0,0.0,59.0,7.4,Hot,False,False,False
2022-03-15,summer,27.8,0.0,51.1,6.4,Pleasant,False,False,False
2022-03-16,summer,27.8,0.0,71.5,2.4,Pleasant,False,False,False
2022-03-17,summer,31.0,0.0,66.9,23.1,Hot,False,False,False
2022-03-18,summer,36.7,0.0,67.3,8.3,Very Hot,True,False,False
2022-03-19,summer,31.6,0.0,62.8,20.3,Hot,False,False,False
2022-03-20,summer,33.9,0.0,54.2,4.1,Hot,False,False,False
2022-03-21,summer,33.6,0.0,66.3,0.8,Hot,False,False,False
2022-03-22,summer,31.1,0.0,59.5,6.8,Hot,False,False,False
2022-03-23,summer,34.0,0.0,74.6,14.8,Hot,False,False,False
2022-03-24,summer,34.4,0.0,63.3,3.9,Hot,False,False,False
2022-03-25,summer,37.0,0.0,66.1,4.8,Very Hot,True,False,False
2022-03-26,summer,32.0,0.0,71.9,6.3,Hot,False,False,False
2022-03-27,summer,35.6,0.0,60.7,6.5,Very Hot,False,False,False
2022-03-28,summer,31.9,0.0,58.1,7.8,Hot,False,False,False
2022-03-29,summer,34.0,0.0,59.8,37.8,Hot,False,False,False
2022-03-30,summer,34.6,4.92,89.1,2.3,Hot,False,False,False
2022-03-31,summer,35.2,0.0,62.0,8.1,Very Hot,False,False,False
2022-04-01,summer,33.3,0.0,59.4,2.4,Hot,False,False,False
2022-04-02,summer,33.1,0.0,64.2,2.7,Hot,False,False,False
2022-04-03,summer,34.7,0.0,66.7,3.5,Hot,False,False,False
2022-04-04,summer,27.3,0.0,62.3,3.6,Pleasant,False,False,False
2022-04-05,summer,32.9,0.0,60.4,4.7,Hot,False,False,False
2022-04-06,summer,31.6,0.0,79.0,2.0,Hot,False,False,False
2022-04-07,summer,36.5,0.0,62.3,9.0,Very Hot,True,False,False
2022-04-08,summer,34.8,0.0,75.6,12.7,Hot,False,False,False
2022-04-09,summer,32.6,0.0,65.7,7.6,Hot,False,False,False
2022-04-10,summer,30.7,0.0,58.3,15.8,Hot,False,False,False
2022-04-11,summer,35.1,0.0,75.4,7.7,Very Hot,False,False,False
2022-04-12,summer,34.9,0.0,50.3,0.8,Hot,False,False,False
2022-04-13,summer,38.7,0.0,59.8,6.4,Very Hot,True,False,False
2022-04-14,summer,31.1,0.0,56.4,9.1,Hot,False,False,False
2022-04-15,summer,35.1,0.0,52.8,4.9,Very Hot,False,False,False
2022-04-16,summer,31.6,0.0,58.6,7.0,Hot,False,False,False
2022-04-17,summer,31.3,0.0,66.6,1.8,Hot,False,False,False
2022-04-18,summer,33.0,0.0,69.5,10.7,Hot,False,False,False
2022-04-19,summer,29.0,0.0,71.6,9.7,Pleasant,False,False,False
2022-04-20,summer,34.7,0.0,59.1,9.6,Hot,False,False,False
2022-04-21,summer,33.6,0.0,70.2,8.8,Hot,False,False,False
2022-04-22,summer,31.4,0.0,58.8,3.3,Hot,False,False,False
2022-04-23,summer,30.3,0.0,62.0,4.9,Hot,False,False,False
2022-04-24,summer,34.2,3.76,85.3,5.5,Hot,False,False,False
2022-04-25,summer,36.1,0.0,69.0,25.8,Very Hot,True,False,False
2022-04-26,summer,33.9,5.76,92.2,14.2,Rainy,False,False,False
2022-04-27,summer,29.6,0.0,58.7,1.2,Pleasant,False,False,False
2022-04-28,summer,33.5,0.0,55.3,5.2,Hot,False,False,False
2022-04-29,summer,36.7,3.52,89.8,9.9,Very Hot,True,False,False
2022-04-30,summer,33.7,0.0,63.6,17.2,Hot,False,False,False
2022-05-01,summer,35.9,0.0,68.6,10.6,Very Hot,False,False,False
2022-05-02,summer,30.4,0.0,65.2,5.0,Hot,False,False,False
2022-05-03,summer,29.3,0.0,62.9,26.4,Pleasant,False,False,False
2022-05-04,summer,36.5,0.0,61.7,11.5,Very Hot,True,False,False
2022-05-05,summer,33.6,0.0,57.9,1.8,Hot,False,False,False
2022-05-06,summer,36.0,0.0,60.9,3.8,Very Hot,False,False,False
2022-05-07,summer,36.4,0.0,71.3,6.0,Very Hot,True,False,False
2022-05-08,summer,30.5,0.0,65.3,7.7,Hot,False,False,False
2022-05-09,summer,35.8,0.0,62.9,2.0,Very Hot,False,False,False
2022-05-10,summer,29.8,0.0,62.8,16.4,Pleasant,False,False,False
2022-05-11,summer,32.8,0.0,62.3,8.7,Hot,False,False,False
2022-05-12,summer,32.4,0.0,65.1,4.5,Hot,False,False,False
2022-05-13,summer,33.8,0.0,68.3,10.4,Hot,False,False,False
2022-05-14,summer,31.4,0.0,52.9,5.4,Hot,False,False,False
2022-05-15,summer,35.4,0.0,66.7,5.5,Very Hot,False,False,False
2022-05-16,summer,29.5,0.0,65.6,5.3,Pleasant,False,False,False
2022-05-17,summer,33.7,0.0,75.6,9.0,Hot,False,False,False
2022-05-18,summer,34.5,0.0,61.9,6.4,Hot,False,False,False
2022-05-19,summer,31.0,0.0,62.4,8.8,Hot,False,False,False
2022-05-20,summer,30.6,0.0,64.5,9.2,Hot,False,False,False
2022-05-21,summer,29.6,0.0,70.0,1.3,Pleasant,False,False,False
2022-05-22,summer,34.8,0.0,72.0,17.1,Hot,False,False,False
2022-05-23,summer,33.3,0.0,53.0,5.8,Hot,False,False,False
2022-05-24,summer,33.7,0.0,67.9,10.8,Hot,False,False,False
2022-05-25,summer,31.8,0.0,66.9,9.8,Hot,False,False,False
2022-05-26,summer,34.7,0.0,56.2,5.5,Hot,False,False,False
2022-05-27,summer,31.0,0.0,69.9,11.3,Hot,False,False,False
2022-05-28,summer,33.7,0.0,68.1,11.8,Hot,False,False,False
2022-05-29,summer,35.5,0.0,54.5,6.5,Very Hot,False,False,False
2022-05-30,summer,33.9,0.0,61.6,2.2,Hot,False,False,False
2022-05-31,summer,36.1,0.0,58.6,8.7,Very Hot,True,False,False
2022-06-01,monsoon,26.9,4.1,86.3,17.3,Pleasant,False,False,False
2022-06-02,monsoon,29.3,12.59,86.0,9.1,Rainy,False,False,False
2022-06-03,monsoon,25.3,13.54,75.4,16.2,Rainy,False,False,False
2022-06-04,monsoon,29.2,27.49,100.0,24.7,Heavy Rain,False,False,False
2022-06-05,monsoon,29.2,12.52,88.2,10.4,Rainy,False,False,False
2022-06-06,monsoon,27.6,40.34,94.2,15.7,Heavy Rain,False,False,False
2022-06-07,monsoon,24.2,11.39,83.2,18.0,Rainy,False,False,False
2022-06-08,monsoon,28.5,41.69,98.3,19.0,Heavy Rain,False,False,False
2022-06-09,monsoon,26.9,22.79,89.7,33.3,Heavy Rain,False,False,False
2022-06-10,monsoon,28.2,40.28,91.8,46.9,Heavy Rain,False,False,False
2022-06-11,monsoon,28.5,8.59,82.6,4.5,Rainy,False,False,False
2022-06-12,monsoon,27.1,5.87,79.1,20.9,Rainy,False,False,False
2022-06-13,monsoon,25.7,19.17,84.5,17.2,Rainy,False,False,False
2022-06-14,monsoon,28.7,44.92,92.0,17.0,Heavy Rain,False,False,False
2022-06-15,monsoon,31.6,51.63,97.8,13.5,Heavy Rain,False,True,False
2022-06-16,monsoon,27.4,25.99,99.0,22.1,Heavy Rain,False,False,False
2022-06-17,monsoon,26.4,20.32,92.7,15.9,Heavy Rain,False,False,False
2022-06-18,monsoon,28.6,11.83,84.4,24.2,Rainy,False,False,False
2022-06-19,monsoon,33.0,182.74,90.6,40.8,Storm,False,True,True
2022-06-20,monsoon,33.7,24.32,93.4,9.4,Heavy Rain,False,False,False
2022-06-21,monsoon,31.5,35.89,97.5,24.8,Heavy Rain,False,False,False
2022-06-22,monsoon,25.5,32.32,89.4,108.2,Heavy Rain,False,False,False
2022-06-23,monsoon,29.9,17.11,71.6,22.8,Rainy,False,False,False
2022-06-24,monsoon,27.1,28.2,95.5,32.4,Heavy Rain,False,False,False
2022-06-25,monsoon,28.6,30.91,93.6,74.5,Heavy Rain,False,False,False
2022-06-26,monsoon,29.9,75.07,93.6,97.2,Storm,False,True,True
2022-06-27,monsoon,27.1,9.5,86.2,12.9,Rainy,False,False,False
2022-06-28,monsoon,30.0,35.91,94.5,36.7,Heavy Rain,False,False,False
2022-06-29,monsoon,23.6,4.38,95.8,18.0,Pleasant,False,False,False
2022-06-30,monsoon,28.6,153.84,98.7,70.8,Storm,False,True,True
2022-07-01,monsoon,28.7,9.46,85.9,20.5,Rainy,False,False,False
2022-07-02,monsoon,31.8,47.65,94.5,40.7,Heavy Rain,False,False,False
2022-07-03,monsoon,27.1,20.27,96.2,15.9,Heavy Rain,False,False,False
2022-07-04,monsoon,27.4,31.53,97.0,21.3,Heavy Rain,False,False,False
2022-07-05,monsoon,25.4,19.62,79.1,12.6,Rainy,False,False,False
2022-07-06,monsoon,28.2,34.86,100.0,25.3,Heavy Rain,False,False,False
2022-07-07,monsoon,28.5,47.39,90.3,38.4,Heavy Rain,False,False,False
2022-07-08,monsoon,29.8,95.06,95.0,56.0,Storm,False,True,True
2022-07-09,monsoon,26.1,5.98,80.3,14.8,Rainy,False,False,False
2022-07-10,monsoon,23.6,11.02,77.5,11.5,Rainy,False,False,False
2022-07-11,monsoon,23.2,21.73,100.0,89.8,Heavy Rain,False,False,False
2022-07-12,monsoon,28.6,15.21,80.5,5.5,Rainy,False,False,False
2022-07-13,monsoon,26.5,2.93,92.7,45.0,Pleasant,False,False,False
2022-07-14,monsoon,30.0,24.32,95.0,21.5,Heavy Rain,False,False,False
2022-07-15,monsoon,27.7,41.7,100.0,11.9,Heavy Rain,False,False,False
2022-07-16,monsoon,25.8,3.28,77.9,33.5,Pleasant,False,False,False
2022-07-17,monsoon,28.8,25.29,85.2,18.7,Heavy Rain,False,False,False
2022-07-18,monsoon,28.3,20.31,99.9,20.2,Heavy Rain,False,False,False
2022-07-19,monsoon,27.6,31.53,96.1,46.7,Heavy Rain,False,False,False
2022-07-20,monsoon,27.8,21.37,100.0,10.6,Heavy Rain,False,False,False
2022-07-21,monsoon,27.9,14.14,72.9,9.7,Rainy,False,False,False
2022-07-22,monsoon,29.1,28.51,87.6,8.5,Heavy Rain,False,False,False
2022-07-23,monsoon,29.6,9.79,87.0,4.8,Rainy,False,False,False
2022-07-24,monsoon,28.9,16.83,80.2,37.1,Rainy,False,False,False
2022-07-25,monsoon,26.3,26.68,95.5,8.0,Heavy Rain,False,False,False
2022-07-26,monsoon,29.8,7.13,81.8,2.3,Rainy,False,False,False
2022-07-27,monsoon,25.6,31.17,88.7,32.4,Heavy Rain,False,False,False
2022-07-28,monsoon,30.2,51.14,95.8,70.7,Storm,False,True,True
2022-07-29,monsoon,28.2,77.23,96.0,38.9,Storm,False,True,True
2022-07-30,monsoon,30.8,49.08,93.2,41.7,Heavy Rain,False,False,False
2022-07-31,monsoon,25.0,14.45,81.7,36.5,Rainy,False,False,False
2022-08-01,monsoon,26.5,16.31,86.1,12.8,Rainy,False,False,False
2022-08-02,monsoon,31.4,59.2,100.0,27.6,Heavy Rain,False,True,False
2022-08-03,monsoon,25.7,109.95,100.0,27.9,Heavy Rain,False,True,False
2022-08-04,monsoon,25.0,27.7,89.4,98.0,Heavy Rain,False,False,False
2022-08-05,monsoon,30.8,33.58,98.6,15.2,Heavy Rain,False,False,False
2022-08-06,monsoon,27.7,13.58,84.3,15.2,Rainy,False,False,False
2022-08-07,monsoon,27.2,25.79,100.0,24.2,Heavy Rain,False,False,False
2022-08-08,monsoon,29.4,72.37,87.8,49.9,Storm,False,True,True
2022-08-09,monsoon,31.3,28.61,99.2,7.2,Heavy Rain,False,False,False
2022-08-10,monsoon,29.1,32.53,97.0,50.7,Heavy Rain,False,False,False
2022-08-11,monsoon,30.2,21.81,100.0,15.9,Heavy Rain,False,False,False
2022-08-12,monsoon,29.9,41.15,89.8,83.4,Heavy Rain,False,False,False
2022-08-13,monsoon,29.9,87.06,89.6,20.2,Heavy Rain,False,True,False
2022-08-14,monsoon,27.9,37.53,93.9,15.1,Heavy Rain,False,False,False
2022-08-15,monsoon,27.8,10.63,87.3,50.8,Rainy,False,False,False
2022-08-16,monsoon,27.8,16.08,82.7,14.8,Rainy,False,False,False
2022-08-17,monsoon,28.4,5.89,81.0,68.1,Rainy,False,False,False
2022-08-18,monsoon,26.1,20.41,100.0,28.7,Heavy Rain,False,False,False
2022-08-19,monsoon,27.0,19.37,87.4,4.1,Rainy,False,False,False
2022-08-20,monsoon,27.9,15.01,86.2,9.3,Rainy,False,False,False
2022-08-21,monsoon,26.9,30.21,91.0,84.4,Heavy Rain,False,False,False
2022-08-22,monsoon,26.7,29.24,92.4,12.7,Heavy Rain,False,False,False
2022-08-23,monsoon,26.6,29.13,100.0,17.1,Heavy Rain,False,False,False
2022-08-24,monsoon,27.4,27.16,90.0,3.3,Heavy Rain,False,False,False
2022-08-25,monsoon,27.1,11.84,88.0,26.3,Rainy,False,False,False
2022-08-26,monsoon,26.5,48.06,93.0,42.1,Heavy Rain,False,False,False
2022-08-27,monsoon,28.3,21.06,95.4,26.7,Heavy Rain,False,False,False
2022-08-28,monsoon,28.5,70.18,100.0,31.1,Storm,False,True,True
2022-08-29,monsoon,28.8,34.18,100.0,31.4,Heavy Rain,False,False,False
2022-08-30,monsoon,25.8,92.46,96.1,18.7,Heavy Rain,False,True,False
2022-08-31,monsoon,27.2,24.01,91.0,6.7,Heavy Rain,False,False,False
2022-09-01,monsoon,29.5,40.85,90.2,9.6,Heavy Rain,False,False,False
2022-09-02,monsoon,30.9,8.91,86.4,14.7,Rainy,False,False,False
2022-09-03,monsoon,30.7,21.7,93.2,5.4,Heavy Rain,False,False,False
2022-09-04,monsoon,26.1,11.73,81.3,31.3,Rainy,False,False,False
2022-09-05,monsoon,29.1,14.66,78.3,10.0,Rainy,False,False,False
2022-09-06,monsoon,26.0,5.73,92.4,42.0,Rainy,False,False,False
2022-09-07,monsoon,26.7,14.18,84.4,5.2,Rainy,False,False,False
2022-09-08,monsoon,31.7,19.01,94.9,19.8,Rainy,False,False,False
2022-09-09,monsoon,25.6,36.98,96.8,53.5,Heavy Rain,False,False,False
2022-09-10,monsoon,25.8,15.92,81.8,31.2,Rainy,False,False,False
2022-09-11,monsoon,26.1,50.1,92.0,24.4,Heavy Rain,False,True,False
2022-09-12,monsoon,27.2,17.59,86.5,19.3,Rainy,False,False,False
2022-09-13,monsoon,26.7,25.62,89.2,15.1,Heavy Rain,False,False,False
2022-09-14,monsoon,25.6,34.12,87.2,33.2,Heavy Rain,False,False,False
2022-09-15,monsoon,29.0,9.95,88.1,30.6,Rainy,False,False,False
2022-09-16,monsoon,29.8,37.72,95.5,23.0,Heavy Rain,False,False,False
2022-09-17,monsoon,29.1,13.08,84.6,3.8,Rainy,False,False,False
2022-09-18,monsoon,28.2,6.48,92.8,29.3,Rainy,False,False,False
2022-09-19,monsoon,25.1,16.67,85.2,26.8,Rainy,False,False,False
2022-09-20,monsoon,31.3,11.05,90.6,32.0,Rainy,False,False,False
2022-09-21,monsoon,26.5,31.77,95.0,37.0,Heavy Rain,False,False,False
2022-09-22,monsoon,31.4,50.95,96.9,33.3,Storm,False,True,True
2022-09-23,monsoon,26.2,16.53,91.7,14.7,Rainy,False,False,False
2022-09-24,monsoon,26.9,39.84,92.4,12.0,Heavy Rain,False,False,False
2022-09-25,monsoon,24.7,35.17,98.2,53.2,Heavy Rain,False,False,False
2022-09-26,monsoon,26.8,29.44,94.7,21.9,Heavy Rain,False,False,False
2022-09-27,monsoon,29.3,22.5,93.4,6.7,Heavy Rain,False,False,False
2022-09-28,monsoon,26.7,25.46,97.8,42.9,Heavy Rain,False,False,False
2022-09-29,monsoon,32.1,29.57,95.9,54.8,Heavy Rain,False,False,False
2022-09-30,monsoon,28.3,7.07,84.7,26.6,Rainy,False,False,False
2022-10-01,post_monsoon,33.8,0.62,87.5,1.4,Hot,False,False,False
2022-10-02,post_monsoon,26.9,0.0,54.2,10.4,Pleasant,False,False,False
2022-10-03,post_monsoon,35.4,0.0,61.0,9.6,Very Hot,False,False,False
2022-10-04,post_monsoon,31.9,0.0,58.0,16.6,Hot,False,False,False
2022-10-05,post_monsoon,28.6,0.0,61.0,13.7,Pleasant,False,False,False
2022-10-06,post_monsoon,29.0,0.0,59.9,3.1,Pleasant,False,False,False
2022-10-07,post_monsoon,28.8,5.24,80.2,24.1,Rainy,False,False,False
2022-10-08,post_monsoon,32.4,0.0,65.5,16.4,Hot,False,False,False
2022-10-09,post_monsoon,31.5,0.0,62.8,10.5,Hot,False,False,False
2022-10-10,post_monsoon,30.6,0.0,60.8,7.2,Hot,False,False,False
2022-10-11,post_monsoon,25.7,0.0,48.0,4.2,Pleasant,False,False,False
2022-10-12,post_monsoon,29.5,0.0,60.4,36.6,Pleasant,False,False,False
2022-10-13,post_monsoon,25.8,0.0,68.3,9.7,Pleasant,False,False,False
2022-10-14,post_monsoon,29.6,0.0,52.6,7.2,Pleasant,False,False,False
2022-10-15,post_monsoon,29.8,0.0,59.6,6.7,Pleasant,False,False,False
2022-10-16,post_monsoon,28.7,0.0,67.9,4.2,Pleasant,False,False,False
2022-10-17,post_monsoon,30.5,0.0,61.5,1.3,Hot,False,False,False
2022-10-18,post_monsoon,33.2,0.0,62.8,4.8,Hot,False,False,False
2022-10-19,post_monsoon,27.7,0.0,52.8,2.1,Pleasant,False,False,False
2022-10-20,post_monsoon,31.7,0.0,68.0,19.3,Hot,False,False,False
2022-10-21,post_monsoon,35.3,0.0,58.3,11.9,Very Hot,False,False,False
2022-10-22,post_monsoon,29.2,7.42,90.3,3.2,Rainy,False,False,False
2022-10-23,post_monsoon,30.3,0.0,61.1,3.7,Hot,False,False,False
2022-10-24,post_monsoon,27.9,0.0,62.2,15.8,Pleasant,False,False,False
2022-10-25,post_monsoon,27.6,0.0,71.5,7.6,Pleasant,False,False,False
2022-10-26,post_monsoon,28.4,0.0,60.1,14.8,Pleasant,False,False,False
2022-10-27,post_monsoon,26.4,0.0,66.4,3.8,Pleasant,False,False,False
2022-10-28,post_monsoon,28.8,0.0,67.2,10.2,Pleasant,False,False,False
2022-10-29,post_monsoon,28.7,0.0,55.6,9.3,Pleasant,False,False,False
2022-10-30,post_monsoon,28.3,0.0,57.7,6.7,Pleasant,False,False,False
2022-10-31,post_monsoon,27.9,0.0,58.8,9.7,Pleasant,False,False,False
2022-11-01,winter,23.7,0.0,75.2,6.9,Pleasant,False,False,False
2022-11-02,winter,23.4,1.45,79.4,2.0,Pleasant,False,False,False
2022-11-03,winter,27.4,0.0,52.7,6.1,Pleasant,False,False,False
2022-11-04,winter,20.5,0.0,66.4,1.4,Pleasant,False,False,False
2022-11-05,winter,30.0,0.0,61.6,5.0,Pleasant,False,False,False
2022-11-06,winter,26.8,4.42,84.3,5.8,Pleasant,False,False,False
2022-11-07,winter,25.4,0.0,63.9,11.8,Pleasant,False,False,False
2022-11-08,winter,18.8,0.0,62.0,26.7,Cool,False,False,False
2022-11-09,winter,32.0,0.0,64.5,6.3,Hot,False,False,False
2022-11-10,winter,26.8,0.0,72.0,8.9,Pleasant,False,False,False
2022-11-11,winter,24.8,0.0,64.6,14.1,Pleasant,False,False,False
2022-11-12,winter,28.1,0.0,66.4,10.9,Pleasant,False,False,False
2022-11-13,winter,23.9,0.0,53.6,14.7,Pleasant,False,False,False
2022-11-14,winter,20.5,0.0,63.0,7.9,Pleasant,False,False,False
2022-11-15,winter,25.5,0.0,59.7,6.9,Pleasant,False,False,False
2022-11-16,winter,25.0,0.0,58.7,10.0,Pleasant,False,False,False
2022-11-17,winter,22.5,0.0,55.1,1.4,Pleasant,False,False,False
2022-11-18,winter,22.6,0.0,64.1,3.3,Pleasant,False,False,False
2022-11-19,winter,22.7,0.0,72.8,10.4,Pleasant,False,False,False
2022-11-20,winter,17.8,0.0,60.9,12.4,Cool,False,False,False
2022-11-21,winter,25.0,0.0,59.2,17.3,Pleasant,False,False,False
2022-11-22,winter,23.8,0.0,60.6,24.0,Pleasant,False,False,False
2022-11-23,winter,27.2,0.0,60.6,8.2,Pleasant,False,False,False
2022-11-24,winter,27.3,3.87,89.4,13.7,Pleasant,False,False,False
2022-11-25,winter,22.4,0.0,67.9,3.0,Pleasant,False,False,False
2022-11-26,winter,21.3,0.0,65.4,11.7,Pleasant,False,False,False
2022-11-27,winter,24.0,0.0,69.9,12.6,Pleasant,False,False,False
2022-11-28,winter,25.4,0.0,63.3,15.0,Pleasant,False,False,False
2022-11-29,winter,24.8,0.0,56.7,8.5,Pleasant,False,False,False
2022-11-30,winter,26.9,0.0,57.7,5.9,Pleasant,False,False,False
2022-12-01,winter,19.0,0.0,69.2,13.0,Cool,False,False,False
2022-12-02,winter,19.9,0.0,65.9,3.3,Cool,False,False,False
2022-12-03,winter,24.4,0.0,62.6,2.2,Pleasant,False,False,False
2022-12-04,winter,19.1,0.0,61.5,3.8,Cool,False,False,False
2022-12-05,winter,29.3,0.0,71.5,10.6,Pleasant,False,False,False
2022-12-06,winter,20.6,0.0,60.1,7.3,Pleasant,False,False,False
2022-12-07,winter,26.7,0.0,52.9,10.9,Pleasant,False,False,False
2022-12-08,winter,27.8,0.0,64.6,15.3,Pleasant,False,False,False
2022-12-09,winter,22.8,0.0,63.3,5.8,Pleasant,False,False,False
2022-12-10,winter,24.4,0.0,62.7,17.1,Pleasant,False,False,False
2022-12-11,winter,25.8,0.0,54.8,11.2,Pleasant,False,False,False
